com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
20572,476284a5-a81d-4446-9e4a-ccd1bae13b54.binning_data.json,12292922,6000,14,2019-04-21 13:02:27.689,com.sec.android.app.shealth,2019-04-20 14:55:16.431,476284a5-a81d-4446-9e4a-ccd1bae13b54.source_info.json,1.2607677,15498.52,834.3899,20558,VfS0qUERdZ,com.sec.android.app.shealth,0,476284a5-a81d-4446-9e4a-ccd1bae13b54.achievement.json,476284a5-a81d-4446-9e4a-ccd1bae13b54,1555804800000,
2212,4dcbcc79-da55-48ca-ad21-afb4d1459c2d.binning_data.json,1196989,6000,44,2019-02-08 16:00:01.707,com.sec.android.app.shealth,2019-02-08 16:00:01.707,,3.3888888,1674.21,95.659996,2168,NakFKIhnVg,com.sec.android.app.shealth,0,4dcbcc79-da55-48ca-ad21-afb4d1459c2d.achievement.json,4dcbcc79-da55-48ca-ad21-afb4d1459c2d,1549584000000,
12089,cd06d4a1-eb7d-467e-8204-07e54f6fc8df.binning_data.json,6674653,6000,745,2019-02-23 08:56:32.192,com.sec.android.app.shealth,2019-02-22 13:03:59.504,cd06d4a1-eb7d-467e-8204-07e54f6fc8df.source_info.json,1.4263588,9520.45,528.84,11344,VfS0qUERdZ,com.sec.android.app.shealth,0,cd06d4a1-eb7d-467e-8204-07e54f6fc8df.achievement.json,cd06d4a1-eb7d-467e-8204-07e54f6fc8df,1550880000000,
3116,cf35f402-34aa-42d5-9ab5-baea839cd99a.binning_data.json,1769211,6000,76,2019-02-11 16:00:01.933,com.sec.android.app.shealth,2019-02-11 16:00:01.933,,3.8592825,2391.24,132.93001,3040,NakFKIhnVg,com.sec.android.app.shealth,0,cf35f402-34aa-42d5-9ab5-baea839cd99a.achievement.json,cf35f402-34aa-42d5-9ab5-baea839cd99a,1549843200000,
15990,4bed2cad-5bf4-49ca-913d-419e131eff51.binning_data.json,8360195,6000,8,2019-02-21 12:35:31.599,com.sec.android.app.shealth,2019-02-21 02:45:36.638,,1.8611113,11618.781,623.78,15982,DQFceaQIwH,com.sec.android.app.shealth,0,4bed2cad-5bf4-49ca-913d-419e131eff51.achievement.json,4bed2cad-5bf4-49ca-913d-419e131eff51,1550707200000,
13657,204d1c3c-3adf-41b1-900f-496fe5db6f62.binning_data.json,7575178,6000,2,2019-02-14 16:00:00.846,com.sec.android.app.shealth,2019-02-14 16:00:00.846,,1.7777779,10423.43,554.27,13655,NakFKIhnVg,com.sec.android.app.shealth,2037,204d1c3c-3adf-41b1-900f-496fe5db6f62.achievement.json,204d1c3c-3adf-41b1-900f-496fe5db6f62,1550102400000,
13657,b5877d1e-daef-484f-b0b1-2245daf2f9d9.binning_data.json,7575272,6000,2,2019-02-14 14:53:58.303,com.sec.android.app.shealth,2019-02-13 16:06:08.654,b5877d1e-daef-484f-b0b1-2245daf2f9d9.source_info.json,1.3759807,10423.43,554.27,13655,VfS0qUERdZ,com.sec.android.app.shealth,0,b5877d1e-daef-484f-b0b1-2245daf2f9d9.achievement.json,b5877d1e-daef-484f-b0b1-2245daf2f9d9,1550102400000,
12089,b0d87089-7a5b-428e-9a3b-c1d1e9551128.binning_data.json,6674595,6000,745,2019-02-23 13:00:01.303,com.sec.android.app.shealth,2019-02-22 13:03:59.934,,3.3916924,9520.45,528.84,11344,NakFKIhnVg,com.sec.android.app.shealth,6011,b0d87089-7a5b-428e-9a3b-c1d1e9551128.achievement.json,b0d87089-7a5b-428e-9a3b-c1d1e9551128,1550880000000,
10740,a1ec74e0-f58c-4af8-bf21-207771e910ff.binning_data.json,6007369,6000,67,2019-02-17 13:00:00.790,com.sec.android.app.shealth,2019-02-17 13:00:00.790,,4.388889,8191.6294,444.51993,10673,NakFKIhnVg,com.sec.android.app.shealth,5624,a1ec74e0-f58c-4af8-bf21-207771e910ff.achievement.json,a1ec74e0-f58c-4af8-bf21-207771e910ff,1550361600000,
7815,1930e417-ce01-45ee-9628-f32a873e3b79.binning_data.json,4324416,6000,40,2019-02-26 13:00:00.768,com.sec.android.app.shealth,2019-02-26 13:00:00.768,,3.4722223,5860.75,323.18997,7775,NakFKIhnVg,com.sec.android.app.shealth,2046,1930e417-ce01-45ee-9628-f32a873e3b79.achievement.json,1930e417-ce01-45ee-9628-f32a873e3b79,1551139200000,
10740,9c58ab7b-41fa-4545-ac18-ec444f751bc7.binning_data.json,6007440,6000,67,2019-02-17 09:57:09.402,com.sec.android.app.shealth,2019-02-17 00:18:06.891,9c58ab7b-41fa-4545-ac18-ec444f751bc7.source_info.json,1.3635806,8191.6294,444.51993,10673,VfS0qUERdZ,com.sec.android.app.shealth,0,9c58ab7b-41fa-4545-ac18-ec444f751bc7.achievement.json,9c58ab7b-41fa-4545-ac18-ec444f751bc7,1550361600000,
14858,0e08100e-540e-4acd-8f63-eb30df188c33.binning_data.json,8444625,6000,0,2019-02-19 13:00:01.735,com.sec.android.app.shealth,2019-02-19 13:00:01.735,,1.9166666,11170.64,611.86993,14858,NakFKIhnVg,com.sec.android.app.shealth,6377,0e08100e-540e-4acd-8f63-eb30df188c33.achievement.json,0e08100e-540e-4acd-8f63-eb30df188c33,1550448000000,
15130,2ad82369-8f85-4fd6-8ba7-e6b52d01c53c.binning_data.json,7962427,6000,4,2019-03-01 13:00:00.754,com.sec.android.app.shealth,2019-03-01 13:00:00.754,,1.6871318,11527.069,619.9899,15126,NakFKIhnVg,com.sec.android.app.shealth,9069,2ad82369-8f85-4fd6-8ba7-e6b52d01c53c.achievement.json,2ad82369-8f85-4fd6-8ba7-e6b52d01c53c,1551398400000,
17143,0e1dab3b-e7e0-4437-84d0-d7d7d2bfd543.binning_data.json,9189270,6000,46,2019-02-19 13:00:01.687,com.sec.android.app.shealth,2019-02-19 13:00:01.687,,4.0073037,13010.779,705.7499,17097,NakFKIhnVg,com.sec.android.app.shealth,8961,0e1dab3b-e7e0-4437-84d0-d7d7d2bfd543.achievement.json,0e1dab3b-e7e0-4437-84d0-d7d7d2bfd543,1550534400000,
21488,0d1e10a8-5ae7-42a1-b000-0f34de4abaa1.binning_data.json,12183130,6000,5,2019-02-21 13:00:00.678,com.sec.android.app.shealth,2019-02-21 13:00:00.678,,2.2777777,16160.461,877.3199,21483,NakFKIhnVg,com.sec.android.app.shealth,8053,0d1e10a8-5ae7-42a1-b000-0f34de4abaa1.achievement.json,0d1e10a8-5ae7-42a1-b000-0f34de4abaa1,1550707200000,
7394,26f093e4-b7a6-4f6a-9ab5-845e7b37bd6d.binning_data.json,3974370,6000,54,2019-03-04 13:00:00.641,com.sec.android.app.shealth,2019-03-04 13:00:00.641,,2.8611112,5657.18,304.54,7340,NakFKIhnVg,com.sec.android.app.shealth,2294,26f093e4-b7a6-4f6a-9ab5-845e7b37bd6d.achievement.json,26f093e4-b7a6-4f6a-9ab5-845e7b37bd6d,1551657600000,
16453,68e7c3a4-5252-49e7-b2f4-7eb27cfb3230.binning_data.json,9553266,6000,69,2019-02-24 13:00:00.783,com.sec.android.app.shealth,2019-02-24 13:00:00.783,,3.3393323,12271.029,677.7199,16384,NakFKIhnVg,com.sec.android.app.shealth,8085,68e7c3a4-5252-49e7-b2f4-7eb27cfb3230.achievement.json,68e7c3a4-5252-49e7-b2f4-7eb27cfb3230,1550966400000,
11889,f0516f2f-54e9-420f-8d7c-830a16943a20.binning_data.json,6264143,6000,12,2019-02-21 02:45:36.692,com.sec.android.app.shealth,2019-02-21 02:45:36.692,,2.9444442,8686.259,467.61,11877,DQFceaQIwH,com.sec.android.app.shealth,0,f0516f2f-54e9-420f-8d7c-830a16943a20.achievement.json,f0516f2f-54e9-420f-8d7c-830a16943a20,1550620800000,
7237,179ee3c5-026f-4836-934a-6f214aaa7c93.binning_data.json,3929992,6000,60,2019-03-07 13:00:00.757,com.sec.android.app.shealth,2019-03-07 13:00:00.757,,2.3611112,5523.4297,297.34995,7177,NakFKIhnVg,com.sec.android.app.shealth,3767,179ee3c5-026f-4836-934a-6f214aaa7c93.achievement.json,179ee3c5-026f-4836-934a-6f214aaa7c93,1551916800000,
16453,04b18cc9-75d3-4c53-8184-ae3e5095f0b9.binning_data.json,9553370,6000,69,2019-02-24 12:42:45.043,com.sec.android.app.shealth,2019-02-23 23:32:50.714,04b18cc9-75d3-4c53-8184-ae3e5095f0b9.source_info.json,1.2844712,12271.029,677.7199,16384,VfS0qUERdZ,com.sec.android.app.shealth,0,04b18cc9-75d3-4c53-8184-ae3e5095f0b9.achievement.json,04b18cc9-75d3-4c53-8184-ae3e5095f0b9,1550966400000,
14434,39367f27-705d-463d-86c4-2a55c9186507.binning_data.json,7843964,6000,4,2019-02-27 13:00:00.656,com.sec.android.app.shealth,2019-02-27 13:00:00.656,,6.9444447,11049.819,595.0999,14430,NakFKIhnVg,com.sec.android.app.shealth,10904,39367f27-705d-463d-86c4-2a55c9186507.achievement.json,39367f27-705d-463d-86c4-2a55c9186507,1551225600000,
15743,7ca4fd04-8da9-4458-a43f-d8c05d46de4f.binning_data.json,8153504,6000,0,2019-03-10 12:15:16.502,com.sec.android.app.shealth,2019-03-09 13:07:12.808,,2.2222223,11645.482,613.97,15743,DQFceaQIwH,com.sec.android.app.shealth,0,7ca4fd04-8da9-4458-a43f-d8c05d46de4f.achievement.json,7ca4fd04-8da9-4458-a43f-d8c05d46de4f,1552176000000,
26569,6dd0076b-eef8-4ccc-8492-6127a657d4d4.binning_data.json,14770407,6000,75,2019-03-02 13:00:00.909,com.sec.android.app.shealth,2019-03-02 13:00:00.909,,3.2222223,19998.959,1093.7698,26494,NakFKIhnVg,com.sec.android.app.shealth,19382,6dd0076b-eef8-4ccc-8492-6127a657d4d4.achievement.json,6dd0076b-eef8-4ccc-8492-6127a657d4d4,1551484800000,
13691,a0a17baa-c260-42c9-914a-1179dea252d5.binning_data.json,7321033,6000,61,2019-03-12 13:00:00.859,com.sec.android.app.shealth,2019-03-12 13:00:00.859,,3.75,10475.93,567.93,13630,NakFKIhnVg,com.sec.android.app.shealth,7300,a0a17baa-c260-42c9-914a-1179dea252d5.achievement.json,a0a17baa-c260-42c9-914a-1179dea252d5,1552348800000,
14434,20493f35-a2bf-4e49-b74a-0b527c233467.binning_data.json,7844038,6000,4,2019-02-27 11:35:16.696,com.sec.android.app.shealth,2019-02-27 01:07:00.369,20493f35-a2bf-4e49-b74a-0b527c233467.source_info.json,1.4086901,11049.819,595.0999,14430,VfS0qUERdZ,com.sec.android.app.shealth,0,20493f35-a2bf-4e49-b74a-0b527c233467.achievement.json,20493f35-a2bf-4e49-b74a-0b527c233467,1551225600000,
9094,f5ee5ebb-49a1-45c3-be4d-f38d0603951e.binning_data.json,4737677,6000,0,2019-03-05 13:00:00.465,com.sec.android.app.shealth,2019-03-05 13:00:00.465,,1.9444443,6943.93,369.83,9094,NakFKIhnVg,com.sec.android.app.shealth,6019,f5ee5ebb-49a1-45c3-be4d-f38d0603951e.achievement.json,f5ee5ebb-49a1-45c3-be4d-f38d0603951e,1551744000000,
9037,84eab7ab-de24-406b-9ed8-4314c4588c12.binning_data.json,4865681,6000,21,2019-03-15 13:02:09.765,com.sec.android.app.shealth,2019-03-15 13:00:00.785,,1.9370642,6898.27,369.94995,9016,NakFKIhnVg,com.sec.android.app.shealth,1137,84eab7ab-de24-406b-9ed8-4314c4588c12.achievement.json,84eab7ab-de24-406b-9ed8-4314c4588c12,1552608000000,
26569,8ca621e7-ef7d-4a36-86b7-929d94717094.binning_data.json,14770507,6000,75,2019-03-02 12:47:00.130,com.sec.android.app.shealth,2019-03-02 01:09:39.934,8ca621e7-ef7d-4a36-86b7-929d94717094.source_info.json,1.3539792,19998.959,1093.7698,26494,VfS0qUERdZ,com.sec.android.app.shealth,0,8ca621e7-ef7d-4a36-86b7-929d94717094.achievement.json,8ca621e7-ef7d-4a36-86b7-929d94717094,1551484800000,
7634,b4b48b5c-b1f9-403f-a1a9-b79ec76c136e.binning_data.json,4093431,6000,67,2019-03-08 13:18:24.468,com.sec.android.app.shealth,2019-03-08 13:18:24.468,,6.666666,5807.42,324.59998,7567,NakFKIhnVg,com.sec.android.app.shealth,1455,b4b48b5c-b1f9-403f-a1a9-b79ec76c136e.achievement.json,b4b48b5c-b1f9-403f-a1a9-b79ec76c136e,1552003200000,
7278,cd843d23-da30-43df-b2bf-08b3526a0c9f.binning_data.json,4091260,6000,0,2019-03-18 10:12:35.586,com.sec.android.app.shealth,2019-03-17 14:27:58.679,cd843d23-da30-43df-b2bf-08b3526a0c9f.source_info.json,1.3394161,5479.9,299.24997,7278,VfS0qUERdZ,com.sec.android.app.shealth,0,cd843d23-da30-43df-b2bf-08b3526a0c9f.achievement.json,cd843d23-da30-43df-b2bf-08b3526a0c9f,1552867200000,
9094,c0479255-513b-4fb4-bf6e-b71026627c58.binning_data.json,4737723,6000,0,2019-03-05 11:20:15.868,com.sec.android.app.shealth,2019-03-04 14:58:13.459,c0479255-513b-4fb4-bf6e-b71026627c58.source_info.json,1.4656681,6943.93,369.83,9094,VfS0qUERdZ,com.sec.android.app.shealth,0,c0479255-513b-4fb4-bf6e-b71026627c58.achievement.json,c0479255-513b-4fb4-bf6e-b71026627c58,1551744000000,
16151,4fc7d73a-2037-4d7b-b090-868a10e5134d.binning_data.json,9075820,6000,0,2019-03-10 13:00:00.662,com.sec.android.app.shealth,2019-03-10 13:00:00.662,,1.8574413,12249.579,655.9599,16151,NakFKIhnVg,com.sec.android.app.shealth,3805,4fc7d73a-2037-4d7b-b090-868a10e5134d.achievement.json,4fc7d73a-2037-4d7b-b090-868a10e5134d,1552176000000,
8986,024b5833-5ae9-45fd-ae51-ea9a2190b9b2.binning_data.json,4767731,6000,6,2019-03-20 13:00:00.867,com.sec.android.app.shealth,2019-03-20 13:00:00.867,,2.2777777,6934.04,365.62997,8980,NakFKIhnVg,com.sec.android.app.shealth,0,024b5833-5ae9-45fd-ae51-ea9a2190b9b2.achievement.json,024b5833-5ae9-45fd-ae51-ea9a2190b9b2,1553040000000,
7634,181d969b-a636-4691-8f69-39406f5b2148.binning_data.json,4093474,6000,67,2019-03-08 11:11:56.657,com.sec.android.app.shealth,2019-03-07 14:20:47.398,181d969b-a636-4691-8f69-39406f5b2148.source_info.json,1.4187018,5807.42,324.59998,7567,VfS0qUERdZ,com.sec.android.app.shealth,0,181d969b-a636-4691-8f69-39406f5b2148.achievement.json,181d969b-a636-4691-8f69-39406f5b2148,1552003200000,
12466,ad4f601b-33de-4cfa-a95d-ccb164160f97.binning_data.json,6960385,6000,0,2019-03-13 13:00:00.759,com.sec.android.app.shealth,2019-03-13 13:00:00.759,,1.8055556,9511.149,503.45996,12466,NakFKIhnVg,com.sec.android.app.shealth,5350,ad4f601b-33de-4cfa-a95d-ccb164160f97.achievement.json,ad4f601b-33de-4cfa-a95d-ccb164160f97,1552435200000,
10795,1c3f33fa-7280-4482-b0c7-763a9d8c976f.binning_data.json,5962988,6000,4,2019-03-23 13:00:00.581,com.sec.android.app.shealth,2019-03-23 13:00:00.581,,2.9855814,8298.44,435.18,10791,NakFKIhnVg,com.sec.android.app.shealth,2834,1c3f33fa-7280-4482-b0c7-763a9d8c976f.achievement.json,1c3f33fa-7280-4482-b0c7-763a9d8c976f,1553299200000,
16771,696acb0c-7b32-4318-85e5-339a5ae5bc9d.binning_data.json,8886268,6000,12,2019-03-22 13:00:00.783,com.sec.android.app.shealth,2019-03-22 13:00:00.783,,6.944443,12922.41,686.31995,16759,NakFKIhnVg,com.sec.android.app.shealth,8400,696acb0c-7b32-4318-85e5-339a5ae5bc9d.achievement.json,696acb0c-7b32-4318-85e5-339a5ae5bc9d,1553212800000,
7815,9f465651-52f8-4430-91b3-4dcdd6290389.binning_data.json,4324471,6000,40,2019-02-26 11:15:02.905,com.sec.android.app.shealth,2019-02-25 14:45:13.668,9f465651-52f8-4430-91b3-4dcdd6290389.source_info.json,1.3552523,5860.75,323.18997,7775,VfS0qUERdZ,com.sec.android.app.shealth,0,9f465651-52f8-4430-91b3-4dcdd6290389.achievement.json,9f465651-52f8-4430-91b3-4dcdd6290389,1551139200000,
18719,e8414aa7-55ee-4388-94a6-3458f66afe74.binning_data.json,10188449,6000,0,2019-03-10 12:55:03.835,com.sec.android.app.shealth,2019-03-09 13:07:16.474,e8414aa7-55ee-4388-94a6-3458f66afe74.source_info.json,1.3767493,14026.94,748.6099,18719,VfS0qUERdZ,com.sec.android.app.shealth,0,e8414aa7-55ee-4388-94a6-3458f66afe74.achievement.json,e8414aa7-55ee-4388-94a6-3458f66afe74,1552176000000,
13290,b745c8a6-04a4-4bcf-9c68-3e8715d8f76c.binning_data.json,7954565,6000,42,2019-04-25 14:00:01.128,com.sec.android.app.shealth,2019-04-23 22:45:41.080,b745c8a6-04a4-4bcf-9c68-3e8715d8f76c.source_info.json,1.2595382,10019.079,539.14996,13248,VfS0qUERdZ,com.sec.android.app.shealth,0,b745c8a6-04a4-4bcf-9c68-3e8715d8f76c.achievement.json,b745c8a6-04a4-4bcf-9c68-3e8715d8f76c,1556064000000,
8212,c3fc10ae-3bb8-4b05-a01d-1962f4b2d09f.binning_data.json,4328780,6000,5,2019-03-17 15:19:23.976,com.sec.android.app.shealth,2019-03-16 07:04:17.768,,2.0000002,5949.004,317.769,8207,DQFceaQIwH,com.sec.android.app.shealth,0,c3fc10ae-3bb8-4b05-a01d-1962f4b2d09f.achievement.json,c3fc10ae-3bb8-4b05-a01d-1962f4b2d09f,1552694400000,
11237,22663eea-e4cb-4638-bff4-e353609b630b.binning_data.json,5934050,6000,14,2019-03-26 13:00:00.814,com.sec.android.app.shealth,2019-03-25 13:02:12.228,,1.9166666,8578.5205,462.75998,11223,NakFKIhnVg,com.sec.android.app.shealth,2339,22663eea-e4cb-4638-bff4-e353609b630b.achievement.json,22663eea-e4cb-4638-bff4-e353609b630b,1553558400000,
6750,f7dd36e0-deac-48a3-a3f7-a632d371e07c.binning_data.json,3425623,6000,166,2019-03-25 13:02:12.228,com.sec.android.app.shealth,2019-03-25 13:00:00.919,,2.4872057,5265.4404,284.63995,6584,NakFKIhnVg,com.sec.android.app.shealth,2498,f7dd36e0-deac-48a3-a3f7-a632d371e07c.achievement.json,f7dd36e0-deac-48a3-a3f7-a632d371e07c,1553472000000,
12466,4ca05959-d66c-42fa-9729-e1c83b173eea.binning_data.json,6960453,6000,0,2019-03-13 12:18:06.246,com.sec.android.app.shealth,2019-03-12 14:15:02.624,4ca05959-d66c-42fa-9729-e1c83b173eea.source_info.json,1.3664554,9511.149,503.45996,12466,VfS0qUERdZ,com.sec.android.app.shealth,0,4ca05959-d66c-42fa-9729-e1c83b173eea.achievement.json,4ca05959-d66c-42fa-9729-e1c83b173eea,1552435200000,
16066,3c6f6408-591a-4d4b-9e8a-b8ad55e00eeb.binning_data.json,8579458,6000,5,2019-03-28 13:00:00.654,com.sec.android.app.shealth,2019-03-28 13:00:00.654,,2.3611112,12292.18,653.05,16061,NakFKIhnVg,com.sec.android.app.shealth,9494,3c6f6408-591a-4d4b-9e8a-b8ad55e00eeb.achievement.json,3c6f6408-591a-4d4b-9e8a-b8ad55e00eeb,1553731200000,
15130,775bf159-e63f-4867-b861-db7bb060c601.binning_data.json,7962515,6000,4,2019-03-01 10:53:49.797,com.sec.android.app.shealth,2019-02-28 14:01:07.933,775bf159-e63f-4867-b861-db7bb060c601.source_info.json,1.4476669,11527.069,619.9899,15126,VfS0qUERdZ,com.sec.android.app.shealth,0,775bf159-e63f-4867-b861-db7bb060c601.achievement.json,775bf159-e63f-4867-b861-db7bb060c601,1551398400000,
12451,c64dacac-a634-4a0f-be5b-632704338c52.binning_data.json,6383077,6000,22,2019-04-28 14:00:01.201,com.sec.android.app.shealth,2019-04-27 00:04:16.653,c64dacac-a634-4a0f-be5b-632704338c52.source_info.json,1.5138354,9662.93,510.24997,12429,VfS0qUERdZ,com.sec.android.app.shealth,0,c64dacac-a634-4a0f-be5b-632704338c52.achievement.json,c64dacac-a634-4a0f-be5b-632704338c52,1556323200000,
7278,375cbc83-7fd4-4cac-9f50-3b0913488c07.binning_data.json,4091196,6000,0,2019-03-18 13:00:01.993,com.sec.android.app.shealth,2019-03-18 13:00:01.993,,1.8888888,5479.9,299.24997,7278,NakFKIhnVg,com.sec.android.app.shealth,0,375cbc83-7fd4-4cac-9f50-3b0913488c07.achievement.json,375cbc83-7fd4-4cac-9f50-3b0913488c07,1552867200000,
11102,a6e5ee77-0c79-41a8-9f0b-afd51de1fb7e.binning_data.json,6011104,6000,118,2019-03-29 13:00:00.745,com.sec.android.app.shealth,2019-03-29 13:00:00.745,,6.9444447,8608.01,462.65,10984,NakFKIhnVg,com.sec.android.app.shealth,3997,a6e5ee77-0c79-41a8-9f0b-afd51de1fb7e.achievement.json,a6e5ee77-0c79-41a8-9f0b-afd51de1fb7e,1553817600000,
7036,194292dd-250d-4e4f-abd4-8e7b188e54db.binning_data.json,4379675,6000,1,2019-03-31 13:00:00.786,com.sec.android.app.shealth,2019-03-30 23:47:52.985,,1.8888888,5266.17,287.49,7035,NakFKIhnVg,com.sec.android.app.shealth,1726,194292dd-250d-4e4f-abd4-8e7b188e54db.achievement.json,194292dd-250d-4e4f-abd4-8e7b188e54db,1553990400000,
14087,cb20e727-d404-431d-8f67-a936d3a99169.binning_data.json,7717763,6000,5,2019-03-17 15:19:26.897,com.sec.android.app.shealth,2019-03-15 13:37:22.638,cb20e727-d404-431d-8f67-a936d3a99169.source_info.json,1.370152,10574.511,564.09894,14082,VfS0qUERdZ,com.sec.android.app.shealth,0,cb20e727-d404-431d-8f67-a936d3a99169.achievement.json,cb20e727-d404-431d-8f67-a936d3a99169,1552694400000,
15276,93e98694-4489-4365-9db9-4802aac89427.binning_data.json,7990002,6000,57,2019-04-30 12:15:03.928,com.sec.android.app.shealth,2019-04-29 14:01:02.594,93e98694-4489-4365-9db9-4802aac89427.source_info.json,1.4692948,11739.67,629.38995,15219,VfS0qUERdZ,com.sec.android.app.shealth,0,93e98694-4489-4365-9db9-4802aac89427.achievement.json,93e98694-4489-4365-9db9-4802aac89427,1556582400000,
7394,3217ad52-74e7-4da1-9337-c0b63af7584e.binning_data.json,3974393,6000,54,2019-03-04 12:34:47.979,com.sec.android.app.shealth,2019-03-03 14:39:44.365,3217ad52-74e7-4da1-9337-c0b63af7584e.source_info.json,1.4234072,5657.18,304.54,7340,VfS0qUERdZ,com.sec.android.app.shealth,0,3217ad52-74e7-4da1-9337-c0b63af7584e.achievement.json,3217ad52-74e7-4da1-9337-c0b63af7584e,1551657600000,
13016,61b0e1f7-8de1-4e97-abc1-2c8de05bc2c9.binning_data.json,7126509,6000,0,2019-03-21 13:00:00.880,com.sec.android.app.shealth,2019-03-21 13:00:00.880,,1.6353334,9958.149,529.89996,13016,NakFKIhnVg,com.sec.android.app.shealth,6505,61b0e1f7-8de1-4e97-abc1-2c8de05bc2c9.achievement.json,61b0e1f7-8de1-4e97-abc1-2c8de05bc2c9,1553126400000,
5678,7683881f-a009-4d2f-8778-ce6a11d4013f.binning_data.json,3243658,6000,0,2019-03-17 15:19:23.967,com.sec.android.app.shealth,2019-03-17 15:19:23.967,,2.3611112,3804.13,212.96,5678,DQFceaQIwH,com.sec.android.app.shealth,0,7683881f-a009-4d2f-8778-ce6a11d4013f.achievement.json,7683881f-a009-4d2f-8778-ce6a11d4013f,1552780800000,
7237,2b7d8a48-5697-4277-916a-0246819a90d3.binning_data.json,3930033,6000,60,2019-03-07 11:36:56.396,com.sec.android.app.shealth,2019-03-06 22:43:54.481,2b7d8a48-5697-4277-916a-0246819a90d3.source_info.json,1.405441,5523.4297,297.34995,7177,VfS0qUERdZ,com.sec.android.app.shealth,0,2b7d8a48-5697-4277-916a-0246819a90d3.achievement.json,2b7d8a48-5697-4277-916a-0246819a90d3,1551916800000,
15553,724165f3-545b-4460-ada4-8e31632d7f4f.binning_data.json,8591115,6000,0,2019-04-01 13:00:00.895,com.sec.android.app.shealth,2019-04-01 13:00:00.895,,1.6190128,11787.649,633.88995,15553,NakFKIhnVg,com.sec.android.app.shealth,9469,724165f3-545b-4460-ada4-8e31632d7f4f.achievement.json,724165f3-545b-4460-ada4-8e31632d7f4f,1554076800000,
10224,41bd5044-e12b-4ab3-bbfd-8c3987f5d6ca.binning_data.json,5404476,6000,400,2019-05-03 14:00:01.510,com.sec.android.app.shealth,2019-05-02 18:09:05.533,41bd5044-e12b-4ab3-bbfd-8c3987f5d6ca.source_info.json,1.6216279,8764.049,500.45984,9824,VfS0qUERdZ,com.sec.android.app.shealth,0,41bd5044-e12b-4ab3-bbfd-8c3987f5d6ca.achievement.json,41bd5044-e12b-4ab3-bbfd-8c3987f5d6ca,1556841600000,
5265,4dc35dcf-2caf-40af-bf6e-b75f8b8f8cba.binning_data.json,2835056,6000,0,2019-04-03 13:32:15.094,com.sec.android.app.shealth,2019-04-03 13:32:15.094,,2.030269,4062.51,213.28,5265,NakFKIhnVg,com.sec.android.app.shealth,1638,4dc35dcf-2caf-40af-bf6e-b75f8b8f8cba.achievement.json,4dc35dcf-2caf-40af-bf6e-b75f8b8f8cba,1554249600000,
8710,e971aaa6-84ae-4ceb-a0a8-34adb8478dc3.binning_data.json,4695751,6000,0,2019-03-09 13:00:00.988,com.sec.android.app.shealth,2019-03-09 13:00:00.988,,1.6666665,6594.0493,358.90994,8710,NakFKIhnVg,com.sec.android.app.shealth,3734,e971aaa6-84ae-4ceb-a0a8-34adb8478dc3.achievement.json,e971aaa6-84ae-4ceb-a0a8-34adb8478dc3,1552089600000,
10000,56647244-1aa0-4a4c-a2d1-0fbe6af9fad1.binning_data.json,5255769,6000,7,2019-04-04 13:00:00.591,com.sec.android.app.shealth,2019-04-04 13:00:00.591,,1.75,7746.4,405.78995,9993,NakFKIhnVg,com.sec.android.app.shealth,5578,56647244-1aa0-4a4c-a2d1-0fbe6af9fad1.achievement.json,56647244-1aa0-4a4c-a2d1-0fbe6af9fad1,1554336000000,
8332,7d2a26b0-b035-490b-bd62-b1af7c7da920.binning_data.json,4567106,6000,0,2019-04-06 13:00:00.606,com.sec.android.app.shealth,2019-04-06 13:00:00.606,,1.75,6355.52,340.77,8332,NakFKIhnVg,com.sec.android.app.shealth,2773,7d2a26b0-b035-490b-bd62-b1af7c7da920.achievement.json,7d2a26b0-b035-490b-bd62-b1af7c7da920,1554508800000,
14290,23d4335f-2cb2-4825-ae37-c3cdcea7d2c0.binning_data.json,8266360,6000,13,2019-05-05 13:35:02.539,com.sec.android.app.shealth,2019-05-04 14:13:30.105,23d4335f-2cb2-4825-ae37-c3cdcea7d2c0.source_info.json,1.2990215,10738.18,578.19995,14277,VfS0qUERdZ,com.sec.android.app.shealth,0,23d4335f-2cb2-4825-ae37-c3cdcea7d2c0.achievement.json,23d4335f-2cb2-4825-ae37-c3cdcea7d2c0,1557014400000,
13016,222542b2-1de6-4a69-8e54-f4acc53c8230.binning_data.json,7126563,6000,0,2019-03-21 10:59:26.750,com.sec.android.app.shealth,2019-03-20 13:01:00.295,222542b2-1de6-4a69-8e54-f4acc53c8230.source_info.json,1.3973286,9958.149,529.89996,13016,VfS0qUERdZ,com.sec.android.app.shealth,0,222542b2-1de6-4a69-8e54-f4acc53c8230.achievement.json,222542b2-1de6-4a69-8e54-f4acc53c8230,1553126400000,
